;ano;kilos;dollar;pais_pt;cod_pais;continente;volume_consumido(litros)
429;2011-01-01;4529;28810;Bahamas;BHS;America;3000000.0
430;2011-01-01;0;0;Bangladesh;BGD;Asia;100000.0
431;2011-01-01;0;0;Barbados;BRB;America;2100000.0
432;2011-01-01;0;0;Barein;BHR;Asia;2700000.0
433;2011-01-01;11802;62339;Bélgica;BEL;Europe;291700000.0
434;2011-01-01;0;0;Belice;BLZ;America;400000.0
435;2011-01-01;0;0;Benin;BEN;Africa;8300000.0
436;2011-01-01;0;0;Bermudas;BMU;America;2800000.0
437;2011-01-01;12775;20215;Bolívia;BOL;America;8300000.0
438;2011-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;10800000.0
439;2011-01-01;0;0;Brasil;BRA;America;362500000.0
440;2011-01-01;0;0;Bulgária;BGR;Europe;50200000.0
441;2011-01-01;600;825;Cabo Verde;CPV;Africa;4500000.0
442;2011-01-01;0;0;Camarões;CMR;Africa;11500000.0
443;2011-01-01;28906;128076;Canadá;CAN;America;470000000.0
444;2011-01-01;0;0;Catar;QAT;;0.0
445;2011-01-01;0;0;Cayman, Ilhas;CYM;;0.0
446;2011-01-01;0;0;Chile;CHL;America;300700000.0
447;2011-01-01;54156;334867;China;CHN;Asia;1645400000.0
448;2011-01-01;0;0;Chipre;CYP;Europe;14000000.0
449;2011-01-01;911;3317;Cingapura;SGP;Asia;13000000.0
450;2011-01-01;911;3317;Cingapura;SGP;Asia;13000000.0
451;2011-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
452;2011-01-01;0;0;Colômbia;COL;America;12900000.0
453;2011-01-01;0;0;Comores;COM;Africa;100000.0
454;2011-01-01;360;570;Congo;COG;Africa;3300000.0
455;2011-01-01;0;0;Coreia, Republica Sul;KOR;Asia;24900000.0
456;2011-01-01;0;0;Costa do Marfim;CIV;Africa;28900000.0
457;2011-01-01;0;0;Costa Rica;CRI;America;8500000.0
458;2011-01-01;0;0;Croácia;HRV;Europe;153700000.0
459;2011-01-01;2880;4899;Cuba;CUB;America;16300000.0
460;2011-01-01;0;0;Curaçao;CUW;;0.0
461;2011-01-01;32797;83057;Dinamarca;DNK;Europe;159200000.0
462;2011-01-01;0;0;Dominica;DMA;America;200000.0
463;2011-01-01;0;0;El Salvador;SLV;America;2100000.0
464;2011-01-01;2120;6594;Emirados Arabes Unidos;ARE;;0.0
465;2011-01-01;0;0;Equador;ECU;America;4500000.0
466;2011-01-01;0;0;Eslovaca, Republica;SVK;Europe;73200000.0
467;2011-01-01;5206;24618;Espanha;ESP;Europe;995000000.0
468;2011-01-01;306787;1030254;Estados Unidos;USA;America;2906400000.0
469;2011-01-01;450;5336;Estônia;EST;Europe;20200000.0
470;2011-01-01;0;0;Filipinas;PHL;Asia;11500000.0
471;2011-01-01;12404;50394;Finlândia;FIN;Europe;59100000.0
472;2011-01-01;0;0;França;FRA;Europe;2830700000.0
473;2011-01-01;0;0;Gana;GHA;Africa;9100000.0
474;2011-01-01;0;0;Gibraltar;GIB;;0.0
475;2011-01-01;0;0;Granada;GRD;America;3100000.0
476;2011-01-01;0;0;Grécia;GRC;Europe;285200000.0
477;2011-01-01;0;0;Guatemala;GTM;;0.0
478;2011-01-01;0;0;Guiana;GUY;America;100000.0
479;2011-01-01;0;0;Guiana Francesa;GUF;America;100000.0
480;2011-01-01;0;0;Guine Bissau;GNB;Africa;7100000.0
481;2011-01-01;956;1979;Guine Equatorial;GNQ;;0.0
482;2011-01-01;0;0;Haiti;HTI;America;800000.0
483;2011-01-01;0;0;Honduras;HND;America;1100000.0
484;2011-01-01;2063;7975;Hong Kong;HKG;Asia;27700000.0
485;2011-01-01;0;0;Hungria;HUN;Europe;259100000.0
486;2011-01-01;0;0;Ilha de Man;IMN;;0.0
487;2011-01-01;0;0;Ilhas Virgens;VIR;;0.0
488;2011-01-01;0;0;India;IND;Asia;17400000.0
489;2011-01-01;0;0;Indonésia;IDN;Asia;0.0
490;2011-01-01;0;0;Irã;IRN;Asia;0.0
491;2011-01-01;0;0;Iraque;IRQ;Asia;500000.0
492;2011-01-01;5376;35690;Irlanda;IRL;Europe;67800000.0
493;2011-01-01;11999;80298;Itália;ITA;Europe;2200000000.0
494;2011-01-01;0;0;Jamaica;JAM;America;1900000.0
495;2011-01-01;100835;144662;Japão;JPN;Asia;277800000.0
496;2011-01-01;0;0;Jordânia;JOR;Asia;200000.0
497;2011-01-01;0;0;Letônia;LVA;Europe;8200000.0
498;2011-01-01;0;0;Líbano;LBN;Asia;6300000.0
499;2011-01-01;0;0;Libéria;LBR;Africa;200000.0
500;2011-01-01;9547;65592;Luxemburgo;LUX;Europe;25700000.0
501;2011-01-01;0;0;Macau;MAC;Asia;6500000.0
502;2011-01-01;0;0;Malásia;MYS;Asia;4500000.0
503;2011-01-01;0;0;Malavi;MWI;Africa;200000.0
504;2011-01-01;0;0;Malta;MLT;Europe;6000000.0
505;2011-01-01;0;0;Marshall, Ilhas;MHL;;0.0
506;2011-01-01;0;0;Martinica;MTQ;America;0.0
507;2011-01-01;0;0;Mauritânia;MRT;Africa;0.0
508;2011-01-01;1350;7200;México;MEX;America;85700000.0
509;2011-01-01;0;0;Moçambique;MOZ;Africa;5700000.0
510;2011-01-01;0;0;Montenegro;MNE;Europe;10300000.0
511;2011-01-01;0;0;Namíbia;NAM;Africa;6100000.0
512;2011-01-01;0;0;Nicarágua;NIC;America;900000.0
513;2011-01-01;54;210;Nigéria;NGA;Africa;24300000.0
514;2011-01-01;10268;78688;Noruega;NOR;Europe;74100000.0
515;2011-01-01;0;0;Nova Caledônia;NCL;Oceania;6800000.0
516;2011-01-01;2587;7992;Nova Zelândia;NZL;Oceania;93900000.0
517;2011-01-01;0;0;Omã;OMN;;0.0
518;2011-01-01;125414;395356;Países Baixos;NLD;Europe;328900000.0
519;2011-01-01;0;0;Palau;PLW;;0.0
520;2011-01-01;0;0;Panamá;PAN;America;3900000.0
521;2011-01-01;240168;276281;Paraguai;PRY;America;34200000.0
522;2011-01-01;0;0;Peru;PER;America;66000000.0
523;2011-01-01;0;0;Pitcairn;PCN;;0.0
524;2011-01-01;11732;50684;Polônia;POL;Europe;93400000.0
525;2011-01-01;0;0;Porto Rico;PRI;;0.0
526;2011-01-01;95;1031;Portugal;PRT;Europe;480200000.0
527;2011-01-01;0;0;Quênia;KEN;Africa;4700000.0
528;2011-01-01;122629;285642;Reino Unido;GBR;Europe;1286000000.0
529;2011-01-01;0;0;República Dominicana;DOM;America;9600000.0
530;2011-01-01;0;0;Rússia;RUS;Europe;1256400000.0
531;2011-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
532;2011-01-01;0;0;São Tomé e Príncipe;STP;Africa;4300000.0
533;2011-01-01;0;0;São Vicente e Granadinas;VCT;America;200000.0
534;2011-01-01;0;0;Senegal;SEN;Africa;7500000.0
535;2011-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
536;2011-01-01;0;0;Singapura;SGP;Asia;13000000.0
537;2011-01-01;0;0;Singapura;SGP;Asia;13000000.0
538;2011-01-01;0;0;Suazilândia;SWZ;Africa;400000.0
539;2011-01-01;1641;14476;Suécia;SWE;Europe;229500000.0
540;2011-01-01;0;0;Suíça;CHE;Europe;287200000.0
541;2011-01-01;3774;3735;Suriname;SUR;America;700000.0
542;2011-01-01;0;0;Tailândia;THA;Asia;6500000.0
543;2011-01-01;4500;10600;Taiwan (Formosa);TWN;Asia;16600000.0
544;2011-01-01;0;0;Tanzânia;TZA;Africa;4300000.0
545;2011-01-01;6846;37271;Tcheca, República;CZE;Europe;226000000.0
546;2011-01-01;0;0;Togo;TGO;Africa;6200000.0
547;2011-01-01;0;0;Toquelau;TKL;;0.0
548;2011-01-01;0;0;Trinidade Tobago;TTO;America;900000.0
549;2011-01-01;0;0;Tunísia;TUN;Africa;18600000.0
550;2011-01-01;0;0;Turquia;TUR;Asia;58600000.0
551;2011-01-01;0;0;Tuvalu;TUV;Oceania;0.0
552;2011-01-01;1238;4404;Uruguai;URY;America;69000000.0
553;2011-01-01;0;0;Vanuatu;VUT;Oceania;400000.0
554;2011-01-01;0;0;Venezuela;VEN;America;17300000.0
555;2011-01-01;0;0;Vietnã;VNM;Asia;11300000.0
556;2012-01-01;0;0;Afeganistão;AFG;Asia;100000.0
557;2012-01-01;0;0;África do Sul;ZAF;Africa;328700000.0
558;2012-01-01;8189;56342;Alemanha, República Democrática;DEU;Europe;2030000000.0
559;2012-01-01;2833;8861;Angola;AGO;Africa;99000000.0
560;2012-01-01;0;0;Anguilla;AIA;;0.0
561;2012-01-01;0;0;Antígua e Barbuda;ATG;America;1100000.0
562;2012-01-01;9247;14081;Antilhas Holandesas;ANT;America;3300000.0
563;2012-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
564;2012-01-01;0;0;Argentina;ARG;America;1005100000.0
565;2012-01-01;0;0;Aruba;ABW;;0.0
566;2012-01-01;9345;56045;Austrália;AUS;Oceania;542000000.0
567;2012-01-01;0;0;Áustria;AUT;Europe;265200000.0
568;2012-01-01;1374;12087;Bahamas;BHS;America;3400000.0
569;2012-01-01;0;0;Bangladesh;BGD;Asia;100000.0
570;2012-01-01;0;0;Barbados;BRB;America;2100000.0
571;2012-01-01;0;0;Barein;BHR;Asia;1700000.0
572;2012-01-01;16132;90718;Bélgica;BEL;Europe;287200000.0
573;2012-01-01;0;0;Belice;BLZ;America;600000.0
574;2012-01-01;0;0;Benin;BEN;Africa;6500000.0
575;2012-01-01;0;0;Bermudas;BMU;America;3400000.0
576;2012-01-01;11868;16804;Bolívia;BOL;America;8300000.0
577;2012-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;10800000.0
578;2012-01-01;0;0;Brasil;BRA;America;319800000.0
579;2012-01-01;0;0;Bulgária;BGR;Europe;61800000.0
580;2012-01-01;0;0;Cabo Verde;CPV;Africa;4300000.0
581;2012-01-01;0;0;Camarões;CMR;Africa;11500000.0
582;2012-01-01;14304;146035;Canadá;CAN;America;485900000.0
583;2012-01-01;0;0;Catar;QAT;;0.0
584;2012-01-01;0;0;Cayman, Ilhas;CYM;;0.0
585;2012-01-01;8550;15438;Chile;CHL;America;315700000.0
586;2012-01-01;87905;642177;China;CHN;Asia;1852500000.0
587;2012-01-01;0;0;Chipre;CYP;Europe;14600000.0
588;2012-01-01;1212;5310;Cingapura;SGP;Asia;12800000.0
589;2012-01-01;1212;5310;Cingapura;SGP;Asia;12800000.0
590;2012-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
591;2012-01-01;0;0;Colômbia;COL;America;13000000.0
592;2012-01-01;0;0;Comores;COM;Africa;200000.0
593;2012-01-01;0;0;Congo;COG;Africa;5000000.0
594;2012-01-01;0;0;Coreia, Republica Sul;KOR;Asia;27600000.0
595;2012-01-01;0;0;Costa do Marfim;CIV;Africa;28400000.0
596;2012-01-01;0;0;Costa Rica;CRI;America;8500000.0
597;2012-01-01;0;0;Croácia;HRV;Europe;144900000.0
598;2012-01-01;0;0;Cuba;CUB;America;17100000.0
599;2012-01-01;0;0;Curaçao;CUW;;0.0
600;2012-01-01;4716;23802;Dinamarca;DNK;Europe;158000000.0
601;2012-01-01;0;0;Dominica;DMA;America;100000.0
602;2012-01-01;0;0;El Salvador;SLV;America;2000000.0
603;2012-01-01;675;3300;Emirados Arabes Unidos;ARE;;0.0
604;2012-01-01;0;0;Equador;ECU;America;6100000.0
605;2012-01-01;0;0;Eslovaca, Republica;SVK;Europe;69400000.0
606;2012-01-01;0;0;Espanha;ESP;Europe;985000000.0
607;2012-01-01;146585;303986;Estados Unidos;USA;America;2824500000.0
608;2012-01-01;3321;19384;Estônia;EST;Europe;25300000.0
609;2012-01-01;0;0;Filipinas;PHL;Asia;10800000.0
610;2012-01-01;17100;67959;Finlândia;FIN;Europe;58800000.0
611;2012-01-01;195604;185791;França;FRA;Europe;2802200000.0
612;2012-01-01;0;0;Gana;GHA;Africa;10500000.0
613;2012-01-01;0;0;Gibraltar;GIB;;0.0
614;2012-01-01;0;0;Granada;GRD;America;3200000.0
615;2012-01-01;0;0;Grécia;GRC;Europe;306800000.0
616;2012-01-01;0;0;Guatemala;GTM;;0.0
617;2012-01-01;0;0;Guiana;GUY;America;100000.0
618;2012-01-01;0;0;Guiana Francesa;GUF;America;100000.0
619;2012-01-01;0;0;Guine Bissau;GNB;Africa;7100000.0
620;2012-01-01;819;2530;Guine Equatorial;GNQ;;0.0
621;2012-01-01;0;0;Haiti;HTI;America;800000.0
622;2012-01-01;0;0;Honduras;HND;America;1600000.0
623;2012-01-01;1609;7653;Hong Kong;HKG;Asia;30800000.0
624;2012-01-01;0;0;Hungria;HUN;Europe;235500000.0
625;2012-01-01;0;0;Ilha de Man;IMN;;0.0
626;2012-01-01;0;0;Ilhas Virgens;VIR;;0.0
627;2012-01-01;0;0;India;IND;Asia;17600000.0
628;2012-01-01;0;0;Indonésia;IDN;Asia;0.0
629;2012-01-01;0;0;Irã;IRN;Asia;0.0
630;2012-01-01;0;0;Iraque;IRQ;Asia;600000.0
631;2012-01-01;0;0;Irlanda;IRL;Europe;73100000.0
632;2012-01-01;792;5622;Itália;ITA;Europe;2160000000.0
633;2012-01-01;0;0;Jamaica;JAM;America;1600000.0
634;2012-01-01;29281;116961;Japão;JPN;Asia;312000000.0
635;2012-01-01;0;0;Jordânia;JOR;Asia;200000.0
636;2012-01-01;0;0;Letônia;LVA;Europe;8600000.0
637;2012-01-01;0;0;Líbano;LBN;Asia;7600000.0
638;2012-01-01;0;0;Libéria;LBR;Africa;200000.0
639;2012-01-01;2444;16547;Luxemburgo;LUX;Europe;26600000.0
640;2012-01-01;0;0;Macau;MAC;Asia;6700000.0
641;2012-01-01;0;0;Malásia;MYS;Asia;3300000.0
642;2012-01-01;0;0;Malavi;MWI;Africa;300000.0
643;2012-01-01;0;0;Malta;MLT;Europe;6500000.0
644;2012-01-01;0;0;Marshall, Ilhas;MHL;;0.0
645;2012-01-01;0;0;Martinica;MTQ;America;0.0
646;2012-01-01;0;0;Mauritânia;MRT;Africa;100000.0
647;2012-01-01;0;0;México;MEX;America;88200000.0
648;2012-01-01;0;0;Moçambique;MOZ;Africa;7000000.0
649;2012-01-01;0;0;Montenegro;MNE;Europe;10200000.0
650;2012-01-01;0;0;Namíbia;NAM;Africa;13900000.0
651;2012-01-01;0;0;Nicarágua;NIC;America;1000000.0
652;2012-01-01;6449;10196;Nigéria;NGA;Africa;32800000.0
653;2012-01-01;5104;31515;Noruega;NOR;Europe;74900000.0
654;2012-01-01;0;0;Nova Caledônia;NCL;Oceania;6800000.0
655;2012-01-01;2364;8817;Nova Zelândia;NZL;Oceania;91900000.0
656;2012-01-01;0;0;Omã;OMN;;0.0
657;2012-01-01;134879;539641;Países Baixos;NLD;Europe;315700000.0
658;2012-01-01;0;0;Palau;PLW;;0.0
659;2012-01-01;39;2262;Panamá;PAN;America;4500000.0
660;2012-01-01;354824;428279;Paraguai;PRY;America;28900000.0
661;2012-01-01;0;0;Peru;PER;America;72900000.0
662;2012-01-01;0;0;Pitcairn;PCN;;0.0
663;2012-01-01;21663;89158;Polônia;POL;Europe;92800000.0
664;2012-01-01;0;0;Porto Rico;PRI;;0.0
665;2012-01-01;47172;47022;Portugal;PRT;Europe;499400000.0
666;2012-01-01;94;458;Quênia;KEN;Africa;5300000.0
667;2012-01-01;82937;334856;Reino Unido;GBR;Europe;1280100000.0
668;2012-01-01;0;0;República Dominicana;DOM;America;9600000.0
669;2012-01-01;4528176;2103968;Rússia;RUS;Europe;1159800000.0
670;2012-01-01;0;0;São Cristóvão e Névis;KNA;America;100000.0
671;2012-01-01;0;0;São Tomé e Príncipe;STP;Africa;4300000.0
672;2012-01-01;0;0;São Vicente e Granadinas;VCT;America;100000.0
673;2012-01-01;0;0;Senegal;SEN;Africa;7000000.0
674;2012-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
675;2012-01-01;0;0;Singapura;SGP;Asia;12800000.0
676;2012-01-01;0;0;Singapura;SGP;Asia;12800000.0
677;2012-01-01;0;0;Suazilândia;SWZ;Africa;1200000.0
678;2012-01-01;2705;17280;Suécia;SWE;Europe;231200000.0
679;2012-01-01;4014;47240;Suíça;CHE;Europe;282400000.0
680;2012-01-01;396;1288;Suriname;SUR;America;700000.0
681;2012-01-01;0;0;Tailândia;THA;Asia;8000000.0
682;2012-01-01;0;0;Taiwan (Formosa);TWN;Asia;17000000.0
683;2012-01-01;0;0;Tanzânia;TZA;Africa;5000000.0
684;2012-01-01;7960;27789;Tcheca, República;CZE;Europe;168600000.0
685;2012-01-01;0;0;Togo;TGO;Africa;7500000.0
686;2012-01-01;0;0;Toquelau;TKL;;0.0
687;2012-01-01;531;2720;Trinidade Tobago;TTO;America;1100000.0
688;2012-01-01;0;0;Tunísia;TUN;Africa;22600000.0
689;2012-01-01;0;0;Turquia;TUR;Asia;56400000.0
690;2012-01-01;0;0;Tuvalu;TUV;Oceania;100000.0
691;2012-01-01;1135;3879;Uruguai;URY;America;64100000.0
692;2012-01-01;0;0;Vanuatu;VUT;Oceania;400000.0
693;2012-01-01;1029;7492;Venezuela;VEN;America;20500000.0
694;2012-01-01;0;0;Vietnã;VNM;Asia;11900000.0
695;2013-01-01;0;0;Afeganistão;AFG;Asia;100000.0
696;2013-01-01;0;0;África do Sul;ZAF;Africa;335800000.0
697;2013-01-01;61699;265978;Alemanha, República Democrática;DEU;Europe;2040000000.0
698;2013-01-01;1573;9300;Angola;AGO;Africa;101700000.0
699;2013-01-01;0;0;Anguilla;AIA;;0.0
700;2013-01-01;0;0;Antígua e Barbuda;ATG;America;1700000.0
701;2013-01-01;11281;19565;Antilhas Holandesas;ANT;America;3300000.0
702;2013-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
703;2013-01-01;0;0;Argentina;ARG;America;1035200000.0
704;2013-01-01;0;0;Aruba;ABW;;0.0
705;2013-01-01;16707;101715;Austrália;AUS;Oceania;537900000.0
706;2013-01-01;0;0;Áustria;AUT;Europe;280300000.0
707;2013-01-01;581;5145;Bahamas;BHS;America;3300000.0
708;2013-01-01;0;0;Bangladesh;BGD;Asia;100000.0
709;2013-01-01;0;0;Barbados;BRB;America;2300000.0
710;2013-01-01;0;0;Barein;BHR;Asia;1600000.0
711;2013-01-01;22461;95893;Bélgica;BEL;Europe;288600000.0
712;2013-01-01;0;0;Belice;BLZ;America;1200000.0
713;2013-01-01;0;0;Benin;BEN;Africa;4200000.0
714;2013-01-01;0;0;Bermudas;BMU;America;2200000.0
715;2013-01-01;19147;25998;Bolívia;BOL;America;9200000.0
716;2013-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11700000.0
717;2013-01-01;0;0;Brasil;BRA;America;348800000.0
718;2013-01-01;0;0;Bulgária;BGR;Europe;97300000.0
719;2013-01-01;0;0;Cabo Verde;CPV;Africa;3500000.0
720;2013-01-01;0;0;Camarões;CMR;Africa;9900000.0
721;2013-01-01;25329;174643;Canadá;CAN;America;487800000.0
722;2013-01-01;0;0;Catar;QAT;;0.0
723;2013-01-01;0;0;Cayman, Ilhas;CYM;;0.0
724;2013-01-01;0;0;Chile;CHL;America;294700000.0
725;2013-01-01;40929;279956;China;CHN;Asia;1871400000.0
726;2013-01-01;0;0;Chipre;CYP;Europe;16600000.0
727;2013-01-01;766;5779;Cingapura;SGP;Asia;12500000.0
728;2013-01-01;766;5779;Cingapura;SGP;Asia;12500000.0
729;2013-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
730;2013-01-01;8;30;Colômbia;COL;America;14900000.0
731;2013-01-01;0;0;Comores;COM;Africa;200000.0
732;2013-01-01;0;0;Congo;COG;Africa;4100000.0
733;2013-01-01;0;0;Coreia, Republica Sul;KOR;Asia;31000000.0
734;2013-01-01;0;0;Costa do Marfim;CIV;Africa;29000000.0
735;2013-01-01;0;0;Costa Rica;CRI;America;8900000.0
736;2013-01-01;0;0;Croácia;HRV;Europe;136300000.0
737;2013-01-01;0;0;Cuba;CUB;America;17500000.0
738;2013-01-01;0;0;Curaçao;CUW;;0.0
739;2013-01-01;17892;101915;Dinamarca;DNK;Europe;155200000.0
740;2013-01-01;0;0;Dominica;DMA;America;100000.0
741;2013-01-01;0;0;El Salvador;SLV;America;2000000.0
742;2013-01-01;0;0;Emirados Arabes Unidos;ARE;;0.0
743;2013-01-01;0;0;Equador;ECU;America;5000000.0
744;2013-01-01;0;0;Eslovaca, Republica;SVK;Europe;73100000.0
745;2013-01-01;1972980;3748940;Espanha;ESP;Europe;982000000.0
746;2013-01-01;245368;786556;Estados Unidos;USA;America;3140300000.0
747;2013-01-01;0;0;Estônia;EST;Europe;29000000.0
748;2013-01-01;0;0;Filipinas;PHL;Asia;10500000.0
749;2013-01-01;36682;283114;Finlândia;FIN;Europe;59300000.0
750;2013-01-01;6885;42256;França;FRA;Europe;2777000000.0
751;2013-01-01;0;0;Gana;GHA;Africa;9900000.0
752;2013-01-01;0;0;Gibraltar;GIB;;0.0
753;2013-01-01;0;0;Granada;GRD;America;3900000.0
754;2013-01-01;0;0;Grécia;GRC;Europe;299600000.0
755;2013-01-01;0;0;Guatemala;GTM;;0.0
756;2013-01-01;0;0;Guiana;GUY;America;0.0
757;2013-01-01;0;0;Guiana Francesa;GUF;America;100000.0
758;2013-01-01;0;0;Guine Bissau;GNB;Africa;6800000.0
759;2013-01-01;1108;5336;Guine Equatorial;GNQ;;0.0
760;2013-01-01;0;0;Haiti;HTI;America;800000.0
761;2013-01-01;0;0;Honduras;HND;America;1600000.0
762;2013-01-01;16013;61224;Hong Kong;HKG;Asia;31500000.0
763;2013-01-01;0;0;Hungria;HUN;Europe;235700000.0
764;2013-01-01;0;0;Ilha de Man;IMN;;0.0
765;2013-01-01;0;0;Ilhas Virgens;VIR;;0.0
766;2013-01-01;0;0;India;IND;Asia;18500000.0
767;2013-01-01;0;0;Indonésia;IDN;Asia;0.0
768;2013-01-01;0;0;Irã;IRN;Asia;0.0
769;2013-01-01;0;0;Iraque;IRQ;Asia;600000.0
770;2013-01-01;0;0;Irlanda;IRL;Europe;76700000.0
771;2013-01-01;1710;11967;Itália;ITA;Europe;2080000000.0
772;2013-01-01;0;0;Jamaica;JAM;America;2100000.0
773;2013-01-01;91988;429088;Japão;JPN;Asia;339800000.0
774;2013-01-01;0;0;Jordânia;JOR;Asia;200000.0
775;2013-01-01;0;0;Letônia;LVA;Europe;9000000.0
776;2013-01-01;0;0;Líbano;LBN;Asia;8400000.0
777;2013-01-01;0;0;Libéria;LBR;Africa;200000.0
778;2013-01-01;5135;29474;Luxemburgo;LUX;Europe;26200000.0
779;2013-01-01;0;0;Macau;MAC;Asia;5100000.0
780;2013-01-01;0;0;Malásia;MYS;Asia;3600000.0
781;2013-01-01;0;0;Malavi;MWI;Africa;300000.0
782;2013-01-01;0;0;Malta;MLT;Europe;6200000.0
783;2013-01-01;0;0;Marshall, Ilhas;MHL;;0.0
784;2013-01-01;0;0;Martinica;MTQ;America;0.0
785;2013-01-01;0;0;Mauritânia;MRT;Africa;0.0
786;2013-01-01;0;0;México;MEX;America;94400000.0
787;2013-01-01;0;0;Moçambique;MOZ;Africa;7400000.0
788;2013-01-01;0;0;Montenegro;MNE;Europe;12300000.0
789;2013-01-01;0;0;Namíbia;NAM;Africa;31000000.0
790;2013-01-01;0;0;Nicarágua;NIC;America;1200000.0
791;2013-01-01;1350;2245;Nigéria;NGA;Africa;37500000.0
792;2013-01-01;2375;19008;Noruega;NOR;Europe;75900000.0
793;2013-01-01;0;0;Nova Caledônia;NCL;Oceania;6800000.0
794;2013-01-01;1004;4092;Nova Zelândia;NZL;Oceania;92500000.0
795;2013-01-01;0;0;Omã;OMN;;0.0
796;2013-01-01;57792;255690;Países Baixos;NLD;Europe;332300000.0
797;2013-01-01;0;0;Palau;PLW;;0.0
798;2013-01-01;0;0;Panamá;PAN;America;4300000.0
799;2013-01-01;481564;680828;Paraguai;PRY;America;23500000.0
800;2013-01-01;0;0;Peru;PER;America;76500000.0
801;2013-01-01;0;0;Pitcairn;PCN;;0.0
802;2013-01-01;19249;90960;Polônia;POL;Europe;96000000.0
803;2013-01-01;0;0;Porto Rico;PRI;;0.0
804;2013-01-01;23810;17627;Portugal;PRT;Europe;416400000.0
805;2013-01-01;6;4;Quênia;KEN;Africa;5700000.0
806;2013-01-01;59161;305005;Reino Unido;GBR;Europe;1273800000.0
807;2013-01-01;0;0;República Dominicana;DOM;America;7800000.0
808;2013-01-01;5893291;14795694;Rússia;RUS;Europe;1055500000.0
809;2013-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
810;2013-01-01;0;0;São Tomé e Príncipe;STP;Africa;4100000.0
811;2013-01-01;0;0;São Vicente e Granadinas;VCT;America;200000.0
812;2013-01-01;0;0;Senegal;SEN;Africa;5900000.0
813;2013-01-01;0;0;Serra Leoa;SLE;Africa;200000.0
814;2013-01-01;0;0;Singapura;SGP;Asia;12500000.0
815;2013-01-01;0;0;Singapura;SGP;Asia;12500000.0
816;2013-01-01;0;0;Suazilândia;SWZ;Africa;2600000.0
817;2013-01-01;3195;20183;Suécia;SWE;Europe;237500000.0
818;2013-01-01;2997;29785;Suíça;CHE;Europe;287700000.0
819;2013-01-01;1800;2960;Suriname;SUR;America;400000.0
820;2013-01-01;0;0;Tailândia;THA;Asia;7200000.0
821;2013-01-01;0;0;Taiwan (Formosa);TWN;Asia;16600000.0
822;2013-01-01;0;0;Tanzânia;TZA;Africa;5700000.0
823;2013-01-01;3697;23549;Tcheca, República;CZE;Europe;206700000.0
824;2013-01-01;0;0;Togo;TGO;Africa;6800000.0
825;2013-01-01;0;0;Toquelau;TKL;;0.0
826;2013-01-01;0;0;Trinidade Tobago;TTO;America;1500000.0
827;2013-01-01;0;0;Tunísia;TUN;Africa;28700000.0
828;2013-01-01;0;0;Turquia;TUR;Asia;62200000.0
829;2013-01-01;0;0;Tuvalu;TUV;Oceania;100000.0
830;2013-01-01;1526;13343;Uruguai;URY;America;68300000.0
831;2013-01-01;0;0;Vanuatu;VUT;Oceania;300000.0
832;2013-01-01;0;0;Venezuela;VEN;America;16300000.0
833;2013-01-01;0;0;Vietnã;VNM;Asia;8400000.0
834;2014-01-01;0;0;Afeganistão;AFG;Asia;100000.0
835;2014-01-01;0;0;África do Sul;ZAF;Africa;362200000.0
836;2014-01-01;213348;761653;Alemanha, República Democrática;DEU;Europe;2030000000.0
837;2014-01-01;12182;23124;Angola;AGO;Africa;134400000.0
838;2014-01-01;0;0;Anguilla;AIA;;0.0
839;2014-01-01;0;0;Antígua e Barbuda;ATG;America;1900000.0
840;2014-01-01;4455;7169;Antilhas Holandesas;ANT;America;1700000.0
841;2014-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
842;2014-01-01;20385;95130;Argentina;ARG;America;993800000.0
843;2014-01-01;450;755;Aruba;ABW;;0.0
844;2014-01-01;6308;43709;Austrália;AUS;Oceania;541800000.0
845;2014-01-01;0;0;Áustria;AUT;Europe;300100000.0
846;2014-01-01;0;0;Bahamas;BHS;America;3100000.0
847;2014-01-01;0;0;Bangladesh;BGD;Asia;200000.0
848;2014-01-01;0;0;Barbados;BRB;America;2300000.0
849;2014-01-01;0;0;Barein;BHR;Asia;1900000.0
850;2014-01-01;151320;704093;Bélgica;BEL;Europe;266600000.0
851;2014-01-01;0;0;Belice;BLZ;America;1500000.0
852;2014-01-01;0;0;Benin;BEN;Africa;3400000.0
853;2014-01-01;0;0;Bermudas;BMU;America;1300000.0
854;2014-01-01;12534;18303;Bolívia;BOL;America;7900000.0
855;2014-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11900000.0
856;2014-01-01;0;0;Brasil;BRA;America;323300000.0
857;2014-01-01;0;0;Bulgária;BGR;Europe;79300000.0
